Indice,id_depto,fecha_fundacion,nombre,dominio
1853,86161,1928-01-02,Bib.Pop. San Martín,sin_dominio
1854,86161,1917-12-07,Bib.Pop. Almafuerte,sin_dominio
1855,86161,1992-05-22,Bib.Pop. José Hernández,sin_dominio
1856,94007,1953-04-08,Bib.Pop. Eduardo Schmidt (h,hotmail
1857,94007,1993-07-31,Bib.Pop. Infanto Juvenil,hotmail
1858,94007,1992-08-10,Bib.Pop. Mariano Moreno,sin_dominio
1859,94007,1980-01-01,Bib.Pop. Kau Kren de la Dcion. Pcial. de Juventud,hotmail
1860,94007,2001-02-15,Asoc.Civ. Nuestra Biblioteca Popular,hotmail
1861,94007,1980-01-01,Bib. Pop. Leonor María Piñeiro,hotmail
1862,94007,1980-01-01,Bib.Pop. Malvinas argentinas,sin_dominio
1863,94014,1926-11-08,Bib.Pop. D.F.Sarmiento,sin_dominio
1864,94014,1994-12-12,Bib.Pop. Alfonsina Storni,sin_dominio
1865,90084,2022-03-04,BP Patria Grande,gmail
1866,90084,1903-06-26,Bib.Pop. Alberdi,hotmail
1867,90084,1905-07-18,Bib.Pop. A. M. Garmendia de Frías,sin_dominio
1868,90084,1929-02-02,Bib.Pop. Miguel Lillo,sin_dominio
1869,90084,1934-09-24,Bib.Pop.Inf. Belgrano,sin_dominio
1870,90084,1927-04-17,Bib.Pop. Justo José de Urquíza,sin_dominio
1871,90084,1935-06-09,Bib.Pop. Gral. Belgrano,sin_dominio
1872,90084,1947-12-05,Bib.Pop. Dr. Antonio Torres,sin_dominio
1873,90084,2001-07-19,Bib.Pop. El saber ciudadano,hotmail
1874,90084,2011-11-08,BIb. Pop. Osvaldo Bayer,gmail
1875,90014,1988-05-05,Bib.Pop. Leopoldo Lugones,hotmail
1876,90014,1980-01-01,Bib.Pop. 24 de Septiembre,sin_dominio
1877,90014,1980-01-01,Bib.Pop. Juan Pablo II,hotmail
1878,90014,1920-05-16,Bib.Pop. Marco M. Avellaneda,sin_dominio
1879,90028,1932-03-23,Bib.Pop. Manuel Lainez,sin_dominio
1880,90028,2012-04-25,Bib. Pop. Batalla de Famailla,sin_dominio
1881,90035,1921-10-12,Bib.Pop. La Madrid,sin_dominio
1882,90042,1912-06-02,Bib.Pop. Belgrano,sin_dominio
1883,90049,1909-07-09,Bib.Pop. 25 de Mayo,sin_dominio
1884,90056,1995-12-02,Bib.Pop. Padre Saravia,gmail
1885,90056,1917-08-30,Bib.Pop. Almafuerte,sin_dominio
1886,90056,1926-09-12,Bib.Pop. Ernesto E. Padilla,sin_dominio
1887,90070,1906-07-19,Bib.Pop. Bartolomé Mitre,yahoo
1888,90070,1949-06-22,Bib. Pop. Obrera M.Luisa Bufo de Ferro,yahoo
1889,90070,1987-12-13,Bib.Pop. Isauro y A. Arancibia,hotmail
1890,90070,1929-06-02,Bib.Pop. Carlos N. Vergara,yahoo
1891,90070,2012-03-21,Bib.Pop. Santa Lucía,sin_dominio
1892,90077,1911-02-10,Bib.Pop. Ricardo Rojas,sin_dominio
1893,90077,1972-02-20,Bib.Pop. Alfonsina Storni Los Sarmientos,sin_dominio
1894,90021,1980-01-01,Bib.Pop. Nicolás Avellaneda,sin_dominio
1895,90112,1912-11-20,Bib.Pop. Mariano Moreno,sin_dominio
1896,90098,1909-04-01,Bib.Pop. Amado Juarez,sin_dominio
1897,90098,1980-01-01,Bib.Pop. Manuel Aldonate,sin_dominio
1898,90105,1923-05-17,Bib.Pop. Ing. A. Pasquini,sin_dominio
1899,90105,1928-09-15,Bib.Pop. Juan Bautista Alberdi,sin_dominio
1900,90105,1935-05-05,Bib.Pop. Hipólito Yrigoyen,sin_dominio
1901,90105,1959-11-04,Bib.Pop. Manuel Lizondo Borda,sin_dominio
1902,90119,1980-01-01,Bib.Pop. La Randa,yahoo
